title,collection_id,source_type,chunks,year,authority,url,docId
Lasteasutuse toetus,kov_services,TEXT,2,,,https://sauevald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/toetused-lastele,kov::saue-vald::item::saue_vald_benefit_lasteasutuse_toetus
Lastega pere toetus,kov_services,TEXT,2,,,https://keila.ee/taotlused/sotsiaal_tervis/,kov::keila-linn::item::keila_linn_benefit_lastega_pere_toetus
Lastega pere toetus,kov_services,TEXT,2,,,https://laaneharju.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/teenused-ja-toetused,kov::laane-harju-vald::item::laane_harju_vald_benefit_lastega_pere_toetus
Lastega perede sissetulekust sõltuvad toetused,kov_services,TEXT,2,,,https://joelahtme.ee/toimetulekut-soodustavad-sotsiaaltoetused,kov::joelahtme-vald::item::joelahtme_vald_benefit_lastega_perede_toetus
Lastega perede sotsiaaltoetused,kov_services,TEXT,2,,,https://rakvere.ee/pere-sotsiaal-ja-tervishoid/laste-ja-perede-heaolu/lastega-perede-sotsiaaltoetused,kov::rakvere-linn::item::rakvere_linn_benefit_lastega_perede_sotsiaaltoetused
Lastega perede sotsiaaltoetuste avaldus,kov_services,TEXT,2,,,https://rakvere.ee/sites/default/files/documents/2025-07/Lastega_perede_sotsiaaltoetus_14112024.docx,kov::rakvere-linn::item::rakvere_linn_form_lastega_perede_sotsiaaltoetuste_avaldus
Lastega perede toetus,kov_services,TEXT,1,,,https://raasiku.ee/toiming/lastega-perede-toetus,kov::raasiku-vald::item::raasiku_vald_benefit_lastega_perede_toetus
Lastega perede toetus,kov_services,TEXT,2,,,https://tartuvald.ee/toiming/sissetulekust-soltuvad-toetused,kov::tartu-vald::item::tartu_vald_benefit_lastega_perede_toetus
Lastega töötavad spetsialistid saavad lapse muresid märgata varakult,sotsiaaltoo_articles,FILE,15,2025,,,sotsiaaltoo-2-2025-lastega-tootavad-spetsialistid-saavad-lapse-muresid-margata-varakult-2025-2
Lastehoiutoetus,kov_services,TEXT,1,,,https://ruhnu.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/,kov::ruhnu-vald::item::ruhnu_vald_benefit_lastehoiutoetus
Lastekaitse,kov_services,TEXT,2,,,https://antsla.ee/pere-sotsiaal-ja-tervishoid/toetus-ja-kaitse-peredele/lastekaitse/,kov::antsla_vald::item::antsla_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://haademeeste.ee/lastekaitse,kov::haademeeste-vald::item::haademeeste_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://haapsalu.ee/linn-uudised-ja-kontakt/kontakt/,kov::haapsalu-linn::item::haapsalu_linn_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://haljala.ee/lastekaitse,kov::haljala_vald::item::haljala_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://vald.hiiumaa.ee/perekond-ja-sotsiaalabi/laste-ja-perede-heaolu/lastekaitse,kov::hiiumaa_vald::item::hiiumaa_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,2,,,https://xn--jgeva-dua.ee/sotsiaal-ja-tervishoid/laste-ja-perede-hoolekanne/lastekaitse,kov::jogeva-vald::item::jogeva_vald_service_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://www.johvi.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/lastekaitse/,kov::johvi-vald::item::johvi_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,2,,,https://kadrina.ee/perekond-ja-sotsiaalne-heaolu/laste-ja-perede-heaolu/lastekaitse/,kov::kadrina-vald::item::kadrina_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,2,,,https://www.laanenigula.ee/pere-sotsiaal-ja-tervishoid/sotsiaalhoolekande-osakond/kontaktid,kov::laane-nigula-vald::item::laane_nigula_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://www.laanerannavald.ee/lastekaitse,kov::laaneranna-vald::item::laaneranna_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://mulgivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/lastekaitse/,kov::mulgi-vald::item::mulgi_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://nvv.ee/pere-sotsiaal-ja-tervishoid/abi-lapsele-ja-perele/lastekaitse,kov::noo-vald::item::noo_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://raasiku.ee/pere-sotsiaalabi-ja-tervishoid/abi-lapsele-ja-perele/lastekaitse,kov::raasiku-vald::item::raasiku_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://setomaa.ee/pere-sotsiaal-ja-tervishoid/toetus-ja-kaitse-peredele/lastekaitse/,kov::setomaa-vald::item::setomaa_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://www.sillamae.ee/et/pere-sotsiaal-ja-tervishoid/lapse-ja-perede-heaolu/lastekaitse,kov::sillamae-linn::item::sillamae_linn_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://www.tapa.ee/pere-sotsiaalabi-ja-tervishoid/laste-ja-perede-heaolu/lastekaitse,kov::tapa-vald::item::tapa_vald_resource_lastekaitse_info
Lastekaitse,kov_services,TEXT,1,,,https://www.tyri.ee/perekond-ja-sotsiaalabi/laste-ja-perede-heaolu/lastekaitse,kov::turi-vald::item::turi_vald_resource_lastekaitse
Lastekaitse,kov_services,TEXT,1,,,https://v-maarja.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lastekaitse,kov::vaike-maarja-vald::item::vaike_maarja_vald_resource_lastekaitse
Lastekaitse abi ja nõustamine,kov_services,TEXT,1,,,https://www.saaremaavald.ee/lastekaitse,kov::saaremaa-vald::item::saaremaa_vald_resource_lastekaitse_abi
Lastekaitse ja abi lapsele ning perele,kov_services,TEXT,1,,,https://www.torivald.ee/pere-sotsiaal-ja-tervishoid/abi-lapsele-ja-perele,kov::tori-vald::item::tori_vald_resource_lastekaitse
Lastekaitse ja abivajav laps,kov_services,TEXT,1,,,https://mustveevald.kovtp.ee/lastekaitse,kov::mustvee-vald::item::mustvee_vald_resource_lastekaitse_info
Lastekaitse ja abivajav laps,kov_services,TEXT,2,,,https://www.pohja-sakala.ee/lastekaitse,kov::pohja-sakala-vald::item::pohja_sakala_vald_resource_lastekaitse_abi
Lastekaitse ja abivajav laps,kov_services,TEXT,1,,,https://rougevald.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/lastekaitse/,kov::rouge-vald::item::rouge_vald_resource_lastekaitse
Lastekaitse ja abivajav laps,kov_services,TEXT,2,,,https://tartuvald.ee/pere-sotsiaal-ja-tervishoid/abi-lapsele-ja-perele/hadaohus-ja-abivajav-laps,kov::tartu-vald::item::tartu_vald_resource_lastekaitse
Lastekaitse ja abivajavast lapsest teatamine,kov_services,TEXT,2,,,https://anija.ee/pere-sotsiaal-ja-tervishoid/tervis-ja-lapsed/lastekaitse/,kov::anija-vald::item::anija_vald_resource_lastekaitse_teatamine
Lastekaitse ja abivajavast lapsest teatamine,kov_services,TEXT,2,,,https://loksalinn.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lastekaitse/,kov::loksa-linn::item::loksa_linn_resource_lastekaitse_info
Lastekaitse ja andmekaitse – mõned olulised tähelepanekud,sotsiaaltoo_articles,FILE,13,2021,,,sotsiaaltoo-4-2021-lastekaitse-ja-andmekaitse-moned-olulised-tahelepanekud-2021-4
Lastekaitse ja lapse heaolu juhtumitöö,kov_services,TEXT,2,,,https://otepaa.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/abivajav-laps,kov::otepaa-vald::item::otepaa_vald_service_lastekaitse_ja_lapse_heaolu
Lastekaitse Kiili vallas,kov_services,TEXT,1,,,https://www.kiilivald.ee/lastekaitse-kiili-vallas,kov::kiili-vald::item::kiili_vald_resource_lastekaitse_kiili_vallas
Lastekaitse lisainfo ja tugikanalid,kov_services,TEXT,1,,,https://otepaa.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lastekaitse-lisainfo,kov::otepaa-vald::item::otepaa_vald_resource_lastekaitse_lisainfo_tugikanalid
Lastekaitse Rae vallas,kov_services,TEXT,2,,,https://rae.ee/pere-sotsiaal-ja-tervis/laste-ja-perede-heaolu/lastekaitse,kov::rae-vald::item::rae_vald_resource_lastekaitse
Lastekaitse Võru vallas,kov_services,TEXT,1,,,https://www.voruvald.ee/lastekaitse-voru-vallas,kov::voru-vald::item::voru_vald_resource_lastekaitse_voru_vallas
Lastekaitse üldinfo,kov_services,TEXT,1,,,https://www.poltsamaa.ee/uldteave,kov::poltsamaa-vald::item::poltsamaa_vald_resource_lastekaitse_uldinfo
"Lastekaitse, abivajav laps ja hädaohus laps",kov_services,TEXT,2,,,https://muhu.ee/pere-sotsiaal-ja-tervishoid/pere-lapsed-ja-noored/lastekaitse/,kov::muhu-vald::item::muhu_vald_resource_lastekaitse_abivajav_laps
Lastekaitse: lapsele abi,kov_services,TEXT,1,,,https://kihnu.ee/pere-sotsiaal-tervishoid/laste-ja-perede-heaolu/lastekaitse/lapsele-abi/,kov::kihnu-vald::item::kihnu_vald_resource_lastekaitse_lapsele_abi
Lastekaitseosakond,kov_services,TEXT,1,,,https://www.narva.ee/lastekaitseosakond,kov::narva-linn::item::narva_linn_contact_lastekaitseosakond
Lastekaitsetöö COVID-19 pandeemia ajal Eestis,sotsiaaltoo_articles,FILE,23,2020,,,sotsiaaltoo-3-2020-lastekaitsetoo-covid-19-pandeemia-ajal-eestis-2020-3
Lastekaitsetööga kokku puutunud laste ja lähedaste vaade lastekaitsetööle Eestis,sotsiaaltoo_articles,FILE,24,2021,,,sotsiaaltoo-1-2021-lastekaitsetooga-kokku-puutunud-vaade-eestis-2021-1
Lastekaitsetöötaja vajab süvendatud teadmisi perevägivalla märkamisest,sotsiaaltoo_articles,FILE,22,2022,,,sotsiaaltoo-1-2022-lastekaitsetootaja-perevagivalla-maerkamine-2022-1
Lastekaitsetöötajate ühing on ellu kutsutud tugeva ja jätkusuutliku lastekaitsetöö heaks,sotsiaaltoo_articles,FILE,10,2025,,,sotsiaaltoo-4-2025-lastekaitsetootajate-uhing-on-ellu-kutsutud-tugeva-ja-jatkusuutliku-lastekaitsetoo-heaks-2025-4
Lastekaitsjad jäävad tihti omavahel sõdivate vanemate vahele,sotsiaaltoo_articles,FILE,10,2019,,,sotsiaaltoo-1-2019-lastekaitsjad-ja-omavahel-sodivad-vanemad-2019
"Lastekülast kogukonda, armastav hoolitsus ja lapse osalusel põhinev lapsekesksus – kolm võistlevat heaoludiskursust asenduskodus",sotsiaaltoo_articles,FILE,37,2022,,,sotsiaaltoo-2-2022-lastekulast-kogukonda-armastav-hoolitsus-ja-lapse-osalusel-pohinev-lapsekesksus-kolm-voistlevat-heaoludiskursust-asenduskodus-2022-2
Lastelaagri osaline hüvitamine,kov_services,TEXT,2,,,https://kohtla-jarve.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/sissetulekust-soltuvad-toetused/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_benefit_lastelaagri_toetus
Lastelaagri toetus,kov_services,TEXT,2,,,https://www.kosevald.ee/toetused-laps-ja-pere,kov::kose-vald::item::kose_vald_benefit_lastelaagri_toetus
Lastelaagri toetus,kov_services,TEXT,1,,,https://luunja.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/teenused-ja-toetused-laps-ja-pere/,kov::luunja-vald::item::luunja_vald_benefit_lastelaagri_toetus
Lastelaagritoetus,kov_services,TEXT,2,,,https://vinnivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/sotsiaaltoetused/,kov::vinni-vald::item::vinni_vald_benefit_lastelaagritoetus
Lastemaja,kov_services,TEXT,1,,,https://keila.ee/lastekaitse/,kov::keila-linn::item::keila_linn_resource_lastemaja
Lastemaja,kov_services,TEXT,1,,,https://www.laanerannavald.ee/lastekaitse,kov::laaneranna-vald::item::laaneranna_vald_resource_lastemaja
Lastemaja,kov_services,TEXT,1,,,https://sakuvald.ee/hoolekanne-ja-tervishoid/tervis-ja-lastekaitse/lastekaitse/,kov::saku-vald::item::saku_vald_resource_lastemaja
Lastemaja teenus,kov_services,TEXT,1,,,https://polva.ee/perekond-sotsiaalabi-ja-tervishoid/sotsiaaltoetused-ja-teenused/,kov::polva-vald::item::polva_vald_resource_lastemaja_teenus
Lastemajateenus seksuaalselt väärkoheldud lastele,sotsiaaltoo_articles,FILE,13,2019,,,sotsiaaltoo-1-2019-lastemajateenus-seksuaalselt-vaarkoheldud-lastele-2019
Lasteombudsman,kov_services,TEXT,1,,,https://otepaa.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/lasteombudsman,kov::otepaa-vald::item::otepaa_vald_resource_lasteombudsman
Lasterikka pere toetus,kov_services,TEXT,1,,,https://www.kuusalu.ee/sotsiaaltoetused,kov::kuusalu-vald::item::kuusalu_vald_benefit_lasterikka_pere_toetus
Lasterikkale perele munitsipaallastehoius ja ‑lasteaias käiva lapse toidukulu toetus,kov_services,TEXT,2,,,https://antsla.ee/pere-sotsiaal-ja-tervishoid/teenused-ja-toetused/sotsiaaltoetused/lasterikkale-perele-munitsipaallastehoius-ja-lasteaias-kaiva-lapse-toidukulu-toetus/,kov::antsla_vald::item::antsla_vald_benefit_lasterikkale_perele_toidukulu_toetus
Lastetoetus,kov_services,TEXT,1,,,https://kihnu.ee/pere-sotsiaal-tervishoid/sotsiaalabi/sotsiaaltoetused/,kov::kihnu-vald::item::kihnu_vald_benefit_lastetoetus
Laura Kuusk,kov_services,TEXT,1,,,https://www.kastre.ee/vald-uudised-ja-kontakt/kontakt/,kov::kastre-vald::item::kastre_vald_contact_laura_kuusk
Laura Leiten,kov_services,TEXT,1,,,https://www.pohja-sakala.ee/ametnikud,kov::pohja-sakala-vald::item::pohja_sakala_vald_contact_laura_leiten
Lauren Sirp,kov_services,TEXT,1,,,https://www.viimsi.ee/sotsiaal-ja-tervishoiuosakonna-kontaktid,kov::viimsi-vald::item::viimsi_vald_contact_lauren_sirp
Lea Kivipõld,kov_services,TEXT,2,,,https://www.kuusalu.ee/eluruumi-tagamine,kov::kuusalu-vald::item::kuusalu_vald_contact_lea_kivipold
Lea Kõre: „Haigla sotsiaaltöötaja seob sotsiaal- ja tervishoiuvaldkonda“,sotsiaaltoo_articles,FILE,20,2023,,,sotsiaaltoo-4-2023-lea-kore-haigla-sotsiaaltootaja-seob-sotsiaal-ja-tervishoiuvaldkonda-2023-4
Lea Lang,kov_services,TEXT,1,,,https://kihnu.ee/juhtimine/vallavalitsus/kontaktid/,kov::kihnu-vald::item::kihnu_vald_contact_lea_lang
Leena Masing,kov_services,TEXT,1,,,https://anija.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::anija-vald::item::anija_vald_contact_leena_masing
Leenu Leomar,kov_services,TEXT,1,,,https://keila.ee/ametnikud/laste_heaolu/,kov::keila-linn::item::keila_linn_contact_leenu_leomar
Leevi Hooldekodu,kov_services,TEXT,1,,,https://www.rapina.ee/teenused/sotsiaal-ja-tervishoid/sotsiaalne-kaitse/hooldamine-hoolekandeasutuses/,kov::rapina-vald::item::rapina_vald_resource_leevi_hooldekodu
Leila Soomaa,kov_services,TEXT,1,,,https://nvv.ee/kontakt,kov::noo-vald::item::noo_vald_contact_leila_soomaa
Leinakool,kov_services,TEXT,1,,,https://sakuvald.ee/hoolekanne-ja-tervishoid/toetused-ja-teenused/sotsiaalteenused-ja-toetused,kov::saku-vald::item::saku_vald_resource_leinakool
Leinanõustamine,kov_services,TEXT,1,,,https://www.lyganuse.ee/sotsiaalteenused,kov::luganuse-vald::item::luganuse_vald_service_leinanoustamine
Leinanõustamine,kov_services,TEXT,1,,,https://vormsi.ee/elu-vormsil/sotsiaalhoolekanne/sotsiaalteenused/,kov::vormsi-vald::item::vormsi_vald_resource_leinanoustamine
Leinatoetuslaagris osalemise toetus,kov_services,TEXT,2,,,https://www.laanerannavald.ee/leinatoetuslaagris-osalemise-toetus,kov::laaneranna-vald::item::laaneranna_vald_benefit_leinatoetuslaagris_osalemise_toetus
Leinatoetuslaagris osalemise toetus,kov_services,TEXT,1,,,https://parnu.ee/laps-pere,kov::parnu-linn::item::parnu_linn_benefit_leinatoetuslaagris_osalemise_toetus
Lelle apteek (Benu haruapteek),kov_services,TEXT,1,,,https://kehtna.ee/pere-sotsiaalabi-ja-tervishoid/tervishoid/apteegid/,kov::kehtna-vald::item::kehtna_vald_resource_lelle_apteek
Lemme Haldre: laste mõistmist oleks rohkem vaja,sotsiaaltoo_articles,FILE,23,2025,,,sotsiaaltoo-2-2025-lemme-haldre-laste-moistmist-oleks-rohkem-vaja-2025-2
Lepitusteenus,kov_services,TEXT,1,,,https://mulgivald.ee/pere-sotsiaal-ja-tervishoid/toetused-ja-teenused/lepitusteenus/,kov::mulgi-vald::item::mulgi_vald_resource_lepitusteenus
Liana Andruško,kov_services,TEXT,1,,,https://mulgivald.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::mulgi-vald::item::mulgi_vald_contact_liana_andrusko
Ligipääsetavus – kelle jaoks?,sotsiaaltoo_articles,FILE,17,2022,,,sotsiaaltoo-4-2022-ligipaasetavus-kelle-jaoks-2022-4
Ligipääsetavuse kulu-tulu analüüs. Lõpparuanne,research_reports,FILE,324,2022,,https://www.sm.ee/sites/default/files/documents/2022-10/Ligip%C3%A4%C3%A4setavuse%20kulu-tulu%20anal%C3%BC%C3%BCs.%20L%C3%B5pparuanne_0.pdf,sotsiaalministeerium_ligipaasetavuse_kulu_tulu_analuus_lopparuanne
Lihtsamalt ja kiiremini erihoolekandeteenusele,sotsiaaltoo_articles,FILE,18,2019,,,sotsiaaltoo-2-2019-lihtsamalt-ja-kiiremini-erihoolekandeteenusele-2019
Lii Pikas,kov_services,TEXT,1,,,https://www.lyganuse.ee/ametnikud,kov::luganuse-vald::item::luganuse_vald_contact_lii_pikas
Liia Jahimees,kov_services,TEXT,1,,,https://antsla.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::antsla_vald::item::antsla_vald_contact_liia_jahimees
Liia Kirbuse,kov_services,TEXT,1,,,https://kehtna.ee/vald-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::kehtna-vald::item::kehtna_vald_contact_liia_kirbuse
Liia Laats,kov_services,TEXT,1,,,https://voru.ee/kontakt,kov::voru-linn::item::voru_linn_contact_liia_laats
Liia Rull,kov_services,TEXT,1,,,https://vald.hiiumaa.ee/perekond-ja-sotsiaalabi/sotsiaalabi/valtimatu-sotsiaalabi,kov::hiiumaa_vald::item::hiiumaa_vald_contact_liia_rull
Liikumis- või nägemispuudega inimese parkimiskaart,kov_services,TEXT,1,,,https://www.saaremaavald.ee/parkimiskaart,kov::saaremaa-vald::item::saaremaa_vald_resource_parkimiskaart
"Liikumispuudega naiste raseduse, sünnituse ja sünnitusjärgse aja kogemused ning väljakutsed",sotsiaaltoo_articles,FILE,42,2022,,,sotsiaaltoo-2-2022-liikumispuudega-naiste-raseduse-sunnituse-ja-sunnitusjargse-aja-kogemused-ning-valjakutsed-2022-2
Liikumispuudega või pimedat inimest teenindava sõiduki parkimiskaardi avaldus,kov_services,TEXT,2,,,https://rougevald.ee/juhtimine-ja-majandus/asjaajamine/asjaajamisjuhised-ja-blanketid/,kov::rouge-vald::item::rouge_vald_form_parkimiskaardi_avaldus
Liikumispuudega või pimedat inimest teenindava sõiduki parkimiskaardi väljastamine,kov_services,TEXT,2,,,https://www.sillamae.ee/et/pere-sotsiaal-ja-tervishoid/sotsiaaltoetused-ja-teenused/sotsiaalteenused,kov::sillamae-linn::item::sillamae_linn_service_parkimiskaart
Liikumispuudega või pimedat inimest teenindava sõiduki parkimiskaart,kov_services,TEXT,2,,,https://joelahtme.ee/liikumispuudega-voi-pimedat-inimest-teenindava-soiduki-parkimiskaardi-taotlemine,kov::joelahtme-vald::item::joelahtme_vald_resource_parkimiskaart
Liikumispuudega või pimedat inimest teenindava sõiduki parkimiskaart,kov_services,TEXT,1,,,https://kohtla-jarve.ee/pere-sotsiaal-ja-tervishoid/laps-ja-pere/puudega-inimesele/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_resource_parkimiskaart_puudega_inimesele
Liikumispuudega või pimedat inimest teenindava sõiduki parkimiskaart,kov_services,TEXT,2,,,https://rougevald.ee/juhtimine-ja-majandus/asjaajamine/asjaajamisjuhised-ja-blanketid/,kov::rouge-vald::item::rouge_vald_resource_parkimiskaart
Liikumispuudega või pimedat inimest teenindava sõiduki parkimiskaart,kov_services,TEXT,1,,,https://vormsi.ee/elu-vormsil/sotsiaalhoolekanne/sotsiaalteenused/,kov::vormsi-vald::item::vormsi_vald_resource_parkimiskaart
Liina Kõiv,kov_services,TEXT,1,,,https://keila.ee/ametnikud/laste_heaolu/,kov::keila-linn::item::keila_linn_contact_liina_koiv
Liina Lelov-Aasmaa,kov_services,TEXT,1,,,https://www.torivald.ee/pere-sotsiaal-ja-tervishoid/kontaktid,kov::tori-vald::item::tori_vald_contact_liina_lelov_aasmaa
Liina Liibert,kov_services,TEXT,1,,,https://rae.ee/pere-sotsiaal-ja-tervis/kontaktid/sotsiaalamet-kontaktid,kov::rae-vald::item::rae_vald_contact_liina_liibert
Liina Mäesepp,kov_services,TEXT,1,,,https://www.pparnumaa.ee/pere-sotsiaal-ja-tervishoid/kontakt/teenistujad,kov::pohja-parnumaa-vald::item::pohja_parnumaa_vald_contact_liina_maesepp
Liina Oinak,kov_services,TEXT,1,,,https://setomaa.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::setomaa-vald::item::setomaa_vald_contact_liina_oinak
Liina Vesso,kov_services,TEXT,1,,,https://rapla.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::rapla-vald::item::rapla_vald_contact_liina_vesso
Liis Kütt,kov_services,TEXT,1,,,https://www.haljala.ee/kontakt,kov::haljala_vald::item::haljala_vald_contact_liis_kytt
Liis Põrk,kov_services,TEXT,1,,,https://anija.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::anija-vald::item::anija_vald_contact_liis_pork
Liis Sinilaid,kov_services,TEXT,1,,,https://vald.hiiumaa.ee/perekond-ja-sotsiaalabi/sotsiaalabi/valtimatu-sotsiaalabi,kov::hiiumaa_vald::item::hiiumaa_vald_contact_liis_sinilaid
Liis Tooming,kov_services,TEXT,1,,,https://sauevald.ee/pere-sotsiaal-ja-tervishoid/kontaktid/sotsiaalosakonna-kontaktid,kov::saue-vald::item::saue_vald_contact_liis_tooming
Liisa Lee,kov_services,TEXT,1,,,https://kohila.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::kohila-vald::item::kohila_vald_contact_liisa_lee
Liisa Luts,kov_services,TEXT,1,,,https://www.kiilivald.ee/sotsiaal-ja-tervishoid/ametnikud,kov::kiili-vald::item::kiili_vald_contact_liisa_luts
Liisa Rootare,kov_services,TEXT,1,,,https://nvv.ee/kontakt,kov::noo-vald::item::noo_vald_contact_liisa_rootare
Liisi Jürisoo,kov_services,TEXT,1,,,https://keila.ee/ametnikud/haridus-kultuur-sotsiaaltoo/,kov::keila-linn::item::keila_linn_contact_liisi_jurisoo
Liisi Pikkur,kov_services,TEXT,1,,,https://parnu.ee/perekond-sotsiaal-tervis/kontaktid/laste-ja-perede-heaolu-osakond,kov::parnu-linn::item::parnu_linn_contact_liisi_pikkur
Liivi Loi,kov_services,TEXT,1,,,https://mulgivald.ee/vald-uudised-ja-kontakt/valla-info/kontakt/,kov::mulgi-vald::item::mulgi_vald_contact_liivi_loi
Liivi Noormägi,kov_services,TEXT,1,,,https://xn--jgeva-dua.ee/sotsiaal-ja-tervishoid/kontaktid/sotsiaalvaldkonna-kontaktid,kov::jogeva-vald::item::jogeva_vald_contact_liivi_noormagi
Liivi Vares,kov_services,TEXT,1,,,https://viru-nigula.ee/uldkontaktid,kov::viru-nigula-vald::item::viru_nigula_vald_contact_liivi_vares
Lilia Falovskaja,kov_services,TEXT,1,,,https://kohtla-jarve.ee/linn-uudised-ja-kontakt/uudised-ja-kontakt/kontakt/,kov::kohtla-jarve-linn::item::kohtla_jarve_linn_contact_lilia_falovskaja
